mirnaid;refseqid;genesymbol;start;end;bindingp;energy;seed;accessibility;au;phylopstem;phylopflank;me;number_of_pairings;binding_region_length;longest_consecutive_pairings;position;validated;TargetScan;miRDB
mmu-miR-132-3p;NM_010098;Opn3;633;666;0.846153846154;-22.9;1;0.0001389156;0.485;1.518.572.982.352.940;18.512.117.325.000.000;-6.747.589.273.982.350;16;24;6;CDS;;0;0
mmu-miR-132-3p;NM_021350;Chml;1732;1750;0.846153846154;-20.3;1;3,28E+01;0.412;0.0629395;-0.02110437925000004;-8.613.886.579.527.320;15;18;6;CDS;;0;0
mmu-miR-132-3p;NM_021350;Chml;167;185;0.923076923077;-18.9;1;2,63E-01;0.5;-0.057110133333333334;0.42866752125;-10.789.068.936.966.100;14;18;8;CDS;;0;0
mmu-miR-132-3p;NM_029453;Wdr64;1805;1822;0.923076923077;-21.4;1;0.002333662;0.544;28.533.595.000.000.000;19.878.090.587.500.000;-17.012.402.953.046.700;14;17;6;CDS;;0;0
mmu-miR-132-3p;NM_012012;Exo1;235;263;1.0;-26.2;1;0.0001687956;0.5;39.450.019.321.739.100;34.489.314.874.999.900;-3.937.574.446.201.660;20;28;11;CDS;;0;0
mmu-miR-132-3p;NM_012012;Exo1;1477;1504;1.0;-20.7;1;2,20E+01;0.588;14.923.845.454.545.400;126.416.522.825;-8.415.498.954.871.780;15;21;11;CDS;;0;0
mmu-miR-132-3p;NM_001290692;Becn2;376;435;0.923076923077;-24.0;1;0.0006395849;0.456;14.195.482.325;0.8744273025000002;-495.700.071.937.229;20;42;10;CDS;;0;0
mmu-miR-132-3p;NM_176916;Pld5;1086;1116;0.846153846154;-19.8;1;0.0002031141;0.471;0.045459559000000004;0.18904984531250008;-51.900.497.996.759.000;17;30;9;CDS;;1;0
mmu-miR-132-3p;NM_176916;Pld5;1136;1158;0.923076923077;-17.4;1;0.0003815164;0.5;-0.02834331428571424;0.36695418062500007;-9.572.363.749.392.700;13;15;13;CDS;;1;0
mmu-miR-132-3p;NM_001195816;Pld5;782;812;0.846153846154;-19.8;1;0.0002031141;0.471;0.391895928;0.6001575481250001;-51.900.497.996.759.000;17;30;9;CDS;;1;0
mmu-miR-132-3p;NM_001195816;Pld5;832;854;0.923076923077;-17.4;1;0.0003815164;0.5;0.5572454285714286;0.5357014037500001;-9.572.363.749.392.700;13;15;13;CDS;;1;0
mmu-miR-132-3p;XM_006496939;Cep170;6187;6206;1.0;-21.0;1;0.0001606568;0.559;0.0;0.0;-12.604.386.024.351.800;16;19;6;3UTR;;0;0
mmu-miR-132-3p;NM_001099637;Cep170;5307;5332;0.846153846154;-18.6;1;0.08734744;0.588;18.852.636.874.999.900;31.916.862.999.999.900;-4.906.073.086.755.910;18;25;9;3UTR;;0;0
mmu-miR-132-3p;XM_006496937;Cep170;6218;6237;1.0;-21.0;1;0.0001606568;0.559;0.0;0.0;-12.604.386.024.351.800;16;19;6;3UTR;;0;0
mmu-miR-132-3p;XM_006496818;Akt3;1388;1413;0.923076923077;-25.0;1;8,27E-01;0.544;0.0;0.0;-9.861.343.503.275.090;18;25;10;CDS;;0;0
mmu-miR-132-3p;XM_006496818;Akt3;6939;6957;0.846153846154;-24.0;1;0.005205421;0.368;0.0;0.0;-1.490.810.611.177.850;15;18;9;3UTR;;0;0
mmu-miR-132-3p;NM_011785;Akt3;1008;1033;1.0;-25.0;1;8,27E-01;0.544;-0.22459911;-0.2512919640499999;-9.861.343.503.275.090;18;25;10;CDS;;0;0
mmu-miR-132-3p;XM_006496896;Zbtb18;3093;3108;0.923076923077;-19.5;1;0.0008075249;0.412;0.0;0.0;-51.900.497.996.759.000;13;15;9;3UTR;;1;1
mmu-miR-132-3p;XM_006496896;Zbtb18;3049;3067;1.0;-20.1;1;0.000237232;0.471;0.0;0.0;-79.900.957.423.105.300;14;18;8;3UTR;;1;1
mmu-miR-132-3p;NM_001012330;Zbtb18;3121;3136;0.923076923077;-19.5;1;0.0008075249;0.412;1.572.610.642.857.140;26.491.972.324.999.900;-51.900.497.996.759.000;13;15;9;3UTR;;1;1
mmu-miR-132-3p;NM_001012330;Zbtb18;3077;3095;1.0;-20.1;1;0.000237232;0.471;3.158.326.666.666.660;22.320.911.587.500.000;-79.900.957.423.105.300;14;18;8;3UTR;;1;1
mmu-miR-132-3p;NM_013915;Zbtb18;4227;4242;0.923076923077;-19.5;1;0.0008075249;0.412;1.572.610.642.857.140;26.491.972.324.999.900;-51.900.497.996.759.000;13;15;9;3UTR;;1;1
mmu-miR-132-3p;NM_013915;Zbtb18;4183;4201;1.0;-20.1;1;0.000237232;0.471;3.158.326.666.666.660;22.320.911.587.500.000;-79.900.957.423.105.300;14;18;8;3UTR;;1;1
mmu-miR-132-3p;XM_006497038;Desi2;6161;6175;0.961538461538;-17.9;1;0.000131471;0.485;0.0;0.0;-11.210.045.735.681.400;11;14;9;3UTR;;1;0
mmu-miR-132-3p;XM_017321674;Hnrnpu;1076;1132;0.846153846154;-21.7;1;1,18E+01;0.515;0.0;0.0;-6.514.540.193.678.730;17;33;10;CDS;;1;0
mmu-miR-132-3p;NM_001161665;Kif26b;188;209;0.923076923077;-20.6;1;0.001070196;0.471;0.46980600833333336;0.50905405375;-1.490.810.611.177.850;15;21;8;5UTR;;0;0
mmu-miR-132-3p;XM_006496865;Kif26b;7305;7325;1.0;-24.1;1;2,52E+00;0.5;0.0;0.0;-891.699.543.934.141;17;20;7;3UTR;;0;0
mmu-miR-132-3p;XM_006496865;Kif26b;4707;4725;0.846153846154;-21.0;1;9,97E-02;0.353;0.0;0.0;-9.572.363.749.392.700;15;18;7;CDS;;0;0
mmu-miR-132-3p;XM_006496865;Kif26b;931;955;0.923076923077;-21.1;1;0.0003298698;0.471;0.0;0.0;-5.337.011.372.228.430;18;24;9;CDS;;0;0
mmu-miR-132-3p;XM_006496865;Kif26b;11873;11892;0.820512820513;-20.9;1;2,62E+01;0.485;0.0;0.0;-8.915.066.646.070.460;16;19;7;3UTR;;0;0
mmu-miR-132-3p;NM_027188;Smyd3;150;200;0.846153846154;-22.4;1;0.001251999;0.426;0.10798739999999998;0.07852131500000005;-9.847.490.563.839.960;17;21;11;CDS;;0;0
mmu-miR-132-3p;NM_027188;Smyd3;2619;2662;0.897435897436;-19.8;1;0.00644787;0.662;-0.3223341571428572;-0.18057505062500004;-4.849.714.495.602.880;20;43;10;3UTR;;0;0
mmu-miR-132-3p;NM_178653;Sccpdh;1711;1735;0.846153846154;-27.5;1;5,50E-03;0.412;-0.7137277049999999;-0.21187808500000005;-495.700.071.937.229;18;24;8;3UTR;;0;0
mmu-miR-132-3p;XM_017314039;Gm1305;3177;3217;0.865384615385;-19.7;1;0.0003691706;0.5;0.0;0.0;-14.634.098.284.004.600;13;16;9;3UTR;;0;0
mmu-miR-132-3p;NM_026375;Ahctf1;5777;5814;0.846153846154;-22.3;1;0.02987196;0.544;4.239.585.666.666.660;325.454.884.175;-5.413.129.994.833.450;19;37;9;CDS;;0;0
mmu-miR-132-3p;NM_026375;Ahctf1;5580;5598;0.846153846154;-19.5;1;2,67E+01;0.5;35.815.198;205.816.936.125;-8.306.379.412.175.130;15;18;10;CDS;;0;0
mmu-miR-132-3p;NM_026375;Ahctf1;5714;5736;0.923076923077;-19.1;1;9,87E+00;0.456;4.235.677.333.333.330;31.913.710.625.000.000;-7.757.046.662.006.910;15;22;8;CDS;;0;0
mmu-miR-132-3p;XM_006496808;Cdc42bpa;4469;4516;0.846153846154;-24.7;1;2,48E-01;0.515;0.0;0.0;-8.058.226.728.550.050;16;21;9;CDS;;0;0
mmu-miR-132-3p;XM_006496808;Cdc42bpa;8009;8025;1.0;-22.8;1;0.0008372439;0.456;0.0;0.0;-15.141.155.192.082.100;15;16;15;3UTR;;0;0
mmu-miR-132-3p;XM_006496810;Cdc42bpa;4381;4428;0.846153846154;-24.7;1;2,48E-01;0.515;0.0;0.0;-8.058.226.728.550.050;16;21;9;CDS;;0;0
mmu-miR-132-3p;XM_006496810;Cdc42bpa;7921;7937;1.0;-22.8;1;0.0008372439;0.456;0.0;0.0;-15.141.155.192.082.100;15;16;15;3UTR;;0;0
mmu-miR-132-3p;XM_006496813;Cdc42bpa;4138;4185;0.846153846154;-24.7;1;2,48E-01;0.515;0.0;0.0;-8.058.226.728.550.050;16;21;9;CDS;;0;0
mmu-miR-132-3p;XM_006496813;Cdc42bpa;7678;7694;1.0;-22.8;1;0.0008372439;0.456;0.0;0.0;-15.141.155.192.082.100;15;16;15;3UTR;;0;0
mmu-miR-132-3p;NM_001033285;Cdc42bpa;3328;3348;0.846153846154;-25.0;1;2,48E-01;0.515;29.456.703.333.333.300;38.341.417.000.000.000;-8.058.226.728.550.050;16;20;9;CDS;;0;0
mmu-miR-132-3p;NM_001033285;Cdc42bpa;6841;6857;0.923076923077;-22.8;1;0.0008372439;0.456;-0.7881851666666667;-0.4659432775;-15.141.155.192.082.100;15;16;15;3UTR;;0;0
mmu-miR-132-3p;NM_023341;Adck3;788;821;1.0;-24.7;1;4,48E+01;0.412;0.03243284375000001;-0.020641099999999996;-6.514.540.193.678.730;19;33;10;CDS;;0;0
mmu-miR-132-3p;NM_023341;Adck3;1507;1526;0.923076923077;-20.6;1;0.0001560732;0.456;-0.16749284999999994;-0.13110356125;-14.161.673.527.317.200;14;19;8;CDS;;0;0
mmu-miR-132-3p;NM_001163290;Adck3;690;723;1.0;-24.7;1;4,48E+01;0.412;0.11765336874999999;0.031570013750000014;-6.514.540.193.678.730;19;33;10;CDS;;0;0
mmu-miR-132-3p;NM_001163290;Adck3;13;40;0.846153846154;-21.6;1;9,01E+01;0.544;2.101.749.423.076.920;2.846.440.333.333.330;-6.514.540.193.678.730;18;27;9;5UTR;;0;0
mmu-miR-132-3p;XM_006496712;Psen2;977;995;0.923076923077;-22.6;1;8,51E-02;0.412;0.0;0.0;-10.365.168.506.851.000;16;18;14;CDS;;0;0
mmu-miR-132-3p;XM_006496712;Psen2;589;606;1.0;-20.2;1;0.0001221162;0.515;0.0;0.0;-11.127.071.249.433.300;13;15;13;CDS;;0;0
mmu-miR-132-3p;NM_001128605;Psen2;969;987;0.923076923077;-22.6;1;8,51E-02;0.412;0.72572;20.286.657.050.000.000;-10.365.168.506.851.000;16;18;14;CDS;;0;0
mmu-miR-132-3p;NM_001128605;Psen2;581;598;0.923076923077;-20.2;1;0.0001221162;0.515;3.741.877.888.888.880;2.023.705.089;-11.127.071.249.433.300;13;15;13;CDS;;0;0
mmu-miR-132-3p;NM_011183;Psen2;978;996;0.923076923077;-22.6;1;8,51E-02;0.412;0.828847857142857;22.781.460.275;-10.365.168.506.851.000;16;18;14;CDS;;0;0
mmu-miR-132-3p;NM_011183;Psen2;590;607;1.0;-20.2;1;0.0001221162;0.515;30.656.132.266.666.600;23.667.556.254.999.900;-11.127.071.249.433.300;13;15;13;CDS;;0;0
mmu-miR-132-3p;NM_001081175;Itpkb;497;518;0.923076923077;-24.1;1;7,15E+01;0.412;29.719.909.999.999.900;169.334.232.875;-882.817.512.285.937;16;19;12;5UTR;;0;0
mmu-miR-132-3p;NM_001081227;6330403A02Rik;491;514;0.923076923077;-22.1;1;6,26E+01;0.456;0.23161558571428573;0.02773337624999999;-7.249.989.753.929.370;18;23;8;CDS;;0;0
mmu-miR-132-3p;NM_001081227;6330403A02Rik;3107;3145;0.961538461538;-22.9;1;0.0001560956;0.515;-0.1670898108108109;0.047916149999999956;-3.937.574.446.201.660;21;38;9;3UTR;;0;0
mmu-miR-132-3p;XM_006496913;6330403A02Rik;506;529;0.846153846154;-22.1;1;0.0001171015;0.456;0.0;0.0;-7.249.989.753.929.370;18;23;8;CDS;;0;0
mmu-miR-132-3p;XM_006496913;6330403A02Rik;3113;3151;0.961538461538;-22.9;1;0.0001560956;0.515;0.0;0.0;-3.937.574.446.201.660;21;38;9;3UTR;;0;0
mmu-miR-132-3p;XM_006496913;6330403A02Rik;1275;1301;0.846153846154;-21.3;1;2,20E+01;0.544;0.0;0.0;-1.490.810.611.177.850;15;26;6;3UTR;;0;0
mmu-miR-132-3p;NM_007415;Parp1;1987;2004;0.923076923077;-19.2;1;0.006269766;0.5;28.811.699.600.000.000;31.220.484.325.000.000;-21.079.683.896.785.200;14;17;10;CDS;;0;0
mmu-miR-132-3p;NM_013729;Mixl1;781;802;0.892307692308;-19.8;1;9,15E+00;0.471;0.06328529999999999;0.008541105000000007;-15.472.310.981.884.900;15;21;10;3UTR;;0;0
mmu-miR-132-3p;NM_133225;Acbd3;1936;1954;0.923076923077;-21.6;1;6,96E+01;0.412;10.408.631.666.666.600;0.5572315537499999;-1.490.810.611.177.850;15;18;11;3UTR;;0;0
mmu-miR-132-3p;NM_133225;Acbd3;707;721;0.923076923077;-20.3;1;0.0008528938;0.368;16.699.384;17.994.818.000.000.000;-15.141.155.192.082.100;13;14;13;CDS;;0;0
mmu-miR-132-3p;NM_133225;Acbd3;3291;3307;0.846153846154;-19.5;1;0.003317814;0.618;15.465.143.333.333.300;131.307.472.125;-9.870.711.841.670.000;13;16;9;3UTR;;0;0
mmu-miR-132-3p;NM_008210;H3f3a;125;181;1.0;-22.4;1;0.02553549;0.441;29.363.086.400.000.000;31.161.927.625.000.000;-6.514.540.193.678.730;17;27;9;5UTR;;0;0
mmu-miR-132-3p;NM_145943;Sde2;677;690;0.923076923077;-18.7;1;5,38E+01;0.412;0.4184335999999999;11.666.492.650.000.000;-79.900.957.423.105.300;11;13;6;CDS;;0;0
mmu-miR-132-3p;NM_177099;Lefty2;420;439;0.923076923077;-19.7;1;1,11E+01;0.353;19.682.385.714.285.700;13.867.296.250.000.000;-6.949.060.881.451.460;17;19;10;CDS;;0;0
mmu-miR-132-3p;NM_010094;Lefty1;415;434;0.846153846154;-19.7;1;8,94E+00;0.353;1.174.102.142.857.140;15.501.625.275.000.000;-6.949.060.881.451.460;17;19;10;CDS;;0;0
mmu-miR-132-3p;NM_144794;Tmem63a;3156;3176;1.0;-21.3;1;9,75E+01;0.485;-0.3097548333333333;0.03774804125;-7.803.978.932.228.110;14;18;11;3UTR;;0;0
mmu-miR-132-3p;NM_144794;Tmem63a;325;346;0.846153846154;-21.2;1;0.002995812;0.456;0.7893188571428572;20.388.322.125.000.000;-9.257.330.743.414.430;16;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001312918;Ephx1;1008;1043;1.0;-21.4;1;9,01E+01;0.397;1.846.944.272.727.270;30.787.109.717.499.900;-6.782.339.277.446.940;15;21;11;CDS;;0;0
mmu-miR-132-3p;NM_010145;Ephx1;1050;1085;1.0;-21.4;1;9,01E+01;0.397;1.846.944.272.727.270;30.787.109.717.499.900;-6.782.339.277.446.940;15;21;11;CDS;;0;0
mmu-miR-132-3p;NM_001033819;9130409I23Rik;1161;1217;0.846153846154;-19.9;1;0.003223307;0.515;-0.038130987272727276;0.07303391875;-495.700.071.937.229;19;56;9;3UTR;;0;0
mmu-miR-132-3p;NM_026171;Nvl;1007;1025;0.923076923077;-22.6;0;1,75E+01;0.441;0.12450388888888887;0.007498086099999994;-15.799.607.484.947.000;14;18;9;CDS;;0;0
mmu-miR-132-3p;NM_026171;Nvl;4231;4251;0.923076923077;-21.1;1;2,37E+00;0.426;2.099.760.626.666.660;168.153.926.875;-6.514.540.193.678.730;17;20;7;3UTR;;0;0
mmu-miR-132-3p;NM_026171;Nvl;8576;8600;0.923076923077;-21.1;1;0.0007165996;0.529;18.619.767.833.333.300;106.741.346.875;-41.706.235.265.052.700;20;24;11;3UTR;;0;0
mmu-miR-132-3p;NM_030131;Cnih4;2410;2439;0.846153846154;-18.9;1;5,53E+01;0.5;-0.46574724210526314;0.07429849374999997;-77.817.751.947.826.300;17;29;8;3UTR;;0;0
mmu-miR-132-3p;XM_006496817;Wdr26;888;915;0.846153846154;-21.1;1;0.0003130999;0.485;0.0;0.0;-8.237.904.470.243.800;18;27;9;CDS;;0;0
mmu-miR-132-3p;XM_006496817;Wdr26;2332;2349;0.923076923077;-20.1;1;0.0007497949;0.485;0.0;0.0;-14.721.683.286.962.900;15;17;12;CDS;;0;0
mmu-miR-132-3p;NM_145514;Wdr26;888;915;0.923076923077;-21.1;1;0.0003130999;0.485;0.2815909999999999;0.405750679;-8.237.904.470.243.800;18;27;9;CDS;;0;0
mmu-miR-132-3p;NM_145514;Wdr26;2380;2397;0.923076923077;-20.1;1;0.0007497949;0.485;16.029.314.285.714.200;0.6948922850000001;-14.721.683.286.962.900;15;17;12;CDS;;0;0
mmu-miR-132-3p;NM_028408;Cnih3;345;365;0.923076923077;-21.1;1;4,63E+01;0.368;-0.3406856594444444;-0.03302836343750001;-85.268.842.241.262;17;20;9;5UTR;;0;0
mmu-miR-132-3p;NM_001160211;Cnih3;345;365;0.923076923077;-21.1;1;4,63E+01;0.368;-0.3406856594444444;-0.03302836343750001;-85.268.842.241.262;17;20;9;5UTR;;0;0
mmu-miR-132-3p;NM_001160212;Cnih3;345;365;0.923076923077;-21.1;1;4,63E+01;0.368;-0.3406856594444444;-0.03302836343750001;-85.268.842.241.262;17;20;9;5UTR;;0;0
mmu-miR-132-3p;XM_017314066;Dnah14;9416;9444;1.0;-23.9;1;0.001300868;0.529;0.0;0.0;-6.199.507.187.700.460;18;28;11;CDS;;0;0
mmu-miR-132-3p;XM_017314066;Dnah14;12362;12380;1.0;-19.7;1;0.005492434;0.559;0.0;0.0;-1.582.958.320.820.660;15;18;10;CDS;;0;0
mmu-miR-132-3p;XM_017314066;Dnah14;4912;4946;0.846153846154;-19.0;1;0.02370477;0.559;0.0;0.0;-5.413.129.994.833.450;18;34;12;CDS;;0;0
mmu-miR-132-3p;NM_001083121;Enah;9225;9248;1.0;-22.5;1;0.0003218371;0.471;23.326.269.999.999.900;16.174.195.625;-7.517.426.836.101.630;19;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_001083120;Enah;9957;9980;1.0;-22.5;1;0.0003218371;0.471;32.835.324.615.384.600;219.010.258.625;-7.517.426.836.101.630;19;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_008680;Enah;9969;9992;0.923076923077;-22.5;1;0.0003218371;0.471;34.916.999.223.076.900;23.305.153.462.500.000;-7.517.426.836.101.630;19;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_010135;Enah;10014;10037;1.0;-22.5;1;0.0003218371;0.471;21.485.972.307.692.300;25.857.316.247.499.900;-7.517.426.836.101.630;19;23;8;3UTR;;0;0
mmu-miR-132-3p;NM_001166728;Vmn1r1;190;211;0.846153846154;-24.1;1;3,72E+01;0.412;0.028122391666666652;-0.101670725;-1.184.545.859.521.180;16;21;12;CDS;;0;0
mmu-miR-132-3p;NM_007853;Degs1;1915;1940;0.846153846154;-19.5;1;0.006495609;0.515;0.0;0.0;-8.058.226.728.550.050;18;25;9;3UTR;;0;0
mmu-miR-132-3p;NM_175127;Fbxo28;1155;1173;0.923076923077;-21.9;1;8,18E+00;0.456;0.9335857455555556;1.249.669.391.625;-12.690.027.698.159.100;15;18;12;3UTR;;0;0
mmu-miR-132-3p;NM_175127;Fbxo28;829;848;0.923076923077;-21.1;1;3,97E+01;0.397;17.237.926.666.666.600;16.284.543.325.000.000;-9.360.193.687.214.400;16;19;12;CDS;;0;0
mmu-miR-132-3p;NM_175127;Fbxo28;1655;1681;0.846153846154;-20.7;1;0.0002543921;0.559;-0.02762732307692313;0.24617465000000005;-12.534.536.129.684.200;15;21;9;3UTR;;0;0
mmu-miR-132-3p;NM_173378;Trp53bp2;1047;1065;1.0;-27.5;1;6,82E+00;0.412;2.298.959.583.333.330;3.893.904.899;-9.300.733.196.878.230;17;18;17;CDS;;0;0
mmu-miR-132-3p;NM_173378;Trp53bp2;3911;3930;1.0;-22.1;1;0.0001077915;0.529;0.22155115000000003;-0.2721824475;-7.991.346.406.196.860;16;19;10;3UTR;;0;0
mmu-miR-132-3p;NM_009794;Capn2;1862;1882;1.0;-18.7;1;0.001550655;0.471;1.348.851.111.111.110;34.197.434.287.499.900;-17.298.649.034.440.000;13;20;9;CDS;;0;0
mmu-miR-132-3p;NM_130890;Capn8;50;74;0.846153846154;-21.1;1;6,98E-01;0.368;12.705.019.999.999.900;0.12166058749999997;-11.127.071.249.433.300;15;24;9;5UTR;;0;0
mmu-miR-132-3p;NM_001145806;Capn8;50;74;0.846153846154;-21.1;1;6,98E-01;0.368;12.705.019.999.999.900;0.12166058749999997;-11.127.071.249.433.300;15;24;9;5UTR;;0;0
mmu-miR-132-3p;NM_001033547;Ccdc185;20;37;0.923076923077;-20.2;1;0.01142041;0.318;10.331.477.299.999.900;0.688940533235294;-11.371.901.026.712.500;14;17;9;5UTR;;0;0
mmu-miR-132-3p;NM_144796;Susd4;1264;1284;0.923076923077;-19.6;1;0.002463744;0.368;29.539.866.666.666.600;23.105.546.612.499.900;-8.345.477.717.887.110;17;20;9;CDS;;0;0
mmu-miR-132-3p;NM_016928;Tlr5;325;344;0.923076923077;-19.9;1;0.006299576;0.5;0.9926794000000001;0.08247276000000009;-12.916.587.056.064.300;15;19;9;CDS;;0;0
mmu-miR-132-3p;NM_016928;Tlr5;704;725;0.846153846154;-17.9;1;0.003484284;0.5;0.8981734444444444;14.456.364.425.000.000;-1.113.885.194.640.890;16;21;9;CDS;;0;0
mmu-miR-132-3p;NM_001278218;Disp1;346;363;0.897435897436;-21.9;1;2,03E+01;0.412;-0.4422497777777778;0.2577076225;-14.721.989.301.696.100;15;17;12;5UTR;;0;0
mmu-miR-132-3p;NM_026866;Disp1;434;451;1.0;-21.9;1;2,03E+01;0.412;0.8941417777777778;0.4196976137500001;-14.721.989.301.696.100;15;17;12;5UTR;;0;0
mmu-miR-132-3p;NM_026866;Disp1;3570;3588;0.846153846154;-22.1;1;0.0005433474;0.368;19.735.218.333.333.300;36.562.704.797.500.000;-10.403.402.386.158.300;16;18;9;CDS;;0;0
mmu-miR-132-3p;NM_001278220;Disp1;189;206;1.0;-21.9;1;0.0005830653;0.471;0.23535669999999997;0.5806298462500001;-14.721.989.301.696.100;15;17;12;5UTR;;0;0
mmu-miR-132-3p;NM_027861;Brox;547;572;0.846153846154;-17.3;1;0.0007331355;0.618;0.21670677363636368;0.386026206875;-6.246.131.332.038.530;16;25;6;CDS;;0;0
mmu-miR-132-3p;NM_021466;Taf1a;2260;2290;1.0;-21.4;1;0.01357111;0.559;0.34076419043478273;0.10318326212500001;-3.937.574.446.201.660;21;30;7;3UTR;;0;0
mmu-miR-132-3p;NM_021466;Taf1a;299;337;0.923076923077;-18.5;1;0.003249623;0.5;0.7751471712499999;0.765235837125;-7.570.929.851.924.500;15;38;8;CDS;;0;0
mmu-miR-132-3p;NM_001277957;Taf1a;2221;2251;1.0;-21.4;1;0.01357111;0.559;0.34076419043478273;0.10318326212500001;-3.937.574.446.201.660;21;30;7;3UTR;;0;0
mmu-miR-132-3p;NM_001277957;Taf1a;299;337;0.923076923077;-18.5;1;0.003249623;0.5;0.7751471712499999;0.765235837125;-7.570.929.851.924.500;15;38;8;CDS;;0;0
mmu-miR-132-3p;NM_030175;Hhipl2;2301;2318;1.0;-22.4;1;0.0001355152;0.441;-0.30360037;-0.2062724012499999;-7.140.128.146.953.470;15;17;10;3UTR;;0;0
mmu-miR-132-3p;NM_001308052;Hhipl2;2087;2104;1.0;-22.4;1;0.0001355152;0.441;-0.30360037;-0.2062724012499999;-7.140.128.146.953.470;15;17;10;3UTR;;0;0
mmu-miR-132-3p;NM_028516;1700056E22Rik;31;73;0.923076923077;-26.0;1;3,58E+00;0.279;-0.3842047;-0.18521021249999997;-8.058.226.728.550.050;16;20;15;5UTR;;0;0
mmu-miR-132-3p;NM_022019;Dusp10;432;448;0.846153846154;-17.3;1;0.0001638733;0.397;505.313;4.502.612.537.500.000;-15.643.555.672.029.200;13;16;5;CDS;;0;0
mmu-miR-132-3p;NM_133684;Marc2;1487;1509;0.846153846154;-20.4;1;1,16E+01;0.485;0.35606071428571434;17.430.150.005.000.000;-7.570.929.851.924.500;17;22;12;3UTR;;0;0
mmu-miR-132-3p;NM_133684;Marc2;745;772;0.923076923077;-20.4;1;5,19E+01;0.515;0.033110063636363644;-0.23316318625000002;-6.246.131.332.038.530;17;20;10;CDS;;0;0
mmu-miR-132-3p;NM_145515;Mark1;3727;3746;0.923076923077;-19.2;1;0.0003388152;0.676;29.386.046.333.333.300;4.029.416.826.250.000;-1.064.932.429.988.060;14;19;6;3UTR;;0;0
mmu-miR-132-3p;NM_145515;Mark1;3230;3243;0.897435897436;-17.7;0;0.001169712;0.456;4.968.134.285.714.280;35.327.453.125.000.000;-1.965.692.894.899.900;12;13;12;3UTR;;0;0
mmu-miR-132-3p;XM_006497216;Rab3gap2;3827;3859;0.846153846154;-26.8;1;1,24E+01;0.471;0.0;0.0;-9.546.562.468.637.920;18;24;12;CDS;;0;0
mmu-miR-132-3p;NM_001163754;Rab3gap2;3806;3838;0.846153846154;-26.8;1;1,24E+01;0.471;20.664.351.818.181.800;14.733.949.237.500.000;-9.546.562.468.637.920;18;24;12;CDS;;0;0
mmu-miR-132-3p;NM_001163754;Rab3gap2;2068;2094;0.923076923077;-21.9;1;1,82E+00;0.5;1.992.594.745;14.926.561.237.499.900;-6.514.540.193.678.730;18;26;12;CDS;;0;0
mmu-miR-132-3p;XM_006497159;Bpnt1;1732;1760;0.846153846154;-19.1;1;3,21E+01;0.574;0.0;0.0;-136.655.996.434.504;15;19;9;5UTR;;0;0
mmu-miR-132-3p;XM_006497162;Bpnt1;1732;1760;0.846153846154;-19.1;1;3,21E+01;0.574;0.0;0.0;-136.655.996.434.504;15;19;9;5UTR;;0;0
mmu-miR-132-3p;NM_029735;Eprs;234;252;0.846153846154;-18.0;1;0.0009737511;0.515;15.742.140.111.111.100;25.481.080.962.500.000;-17.298.649.034.440.000;13;18;9;CDS;;0;0
mmu-miR-132-3p;NM_001033286;Slc30a10;944;961;1.0;-22.3;0;1,85E+01;0.471;32.550.938.333.333.300;236.214.452.625;-1.520.928.617.832.170;14;17;12;CDS;;0;0
mmu-miR-132-3p;NM_146106;Lyplal1;57;85;0.923076923077;-21.8;1;9,52E+01;0.338;0.08672257000000001;0.14585963125000004;-609.222.096.393.106;17;28;10;5UTR;;0;0
mmu-miR-132-3p;XM_006497135;Tgfb2;3667;3688;0.923076923077;-20.5;1;0.004996251;0.618;0.0;0.0;-1.097.403.482.085.590;18;21;10;3UTR;;0;0
mmu-miR-132-3p;NM_009367;Tgfb2;3355;3376;1.0;-20.5;1;0.004996251;0.618;32.749.380.625;320.922.802.625;-1.097.403.482.085.590;18;21;10;3UTR;;0;0
mmu-miR-132-3p;NM_026041;Rrp15;1126;1144;1.0;-19.3;1;0.001274826;0.574;1.907.417.422.222.220;0.52741727125;-14.634.098.284.004.600;13;18;9;3UTR;;0;0
mmu-miR-132-3p;NM_033077;D1Pas1;1396;1418;0.846153846154;-20.8;1;1,79E+00;0.515;28.055.043.333.333.300;30.994.817.112.499.900;-8.851.285.568.499.370;17;22;9;CDS;;0;0
mmu-miR-132-3p;NM_028848;Spata17;507;523;1.0;-19.2;1;0.004554552;0.588;11.087.935.999.999.900;10.158.438.799.999.900;-14.437.052.313.105.600;14;16;11;CDS;;0;0
mmu-miR-132-3p;NM_029067;Spata17;507;523;0.948717948718;-19.2;1;0.004554552;0.588;0.7946872399999999;18.711.570.400.000.000;-14.437.052.313.105.600;14;16;11;CDS;;0;0
mmu-miR-132-3p;XM_006497197;Gpatch2;2912;2936;0.846153846154;-24.8;1;0.0006313338;0.412;0.0;0.0;-9.861.343.503.275.090;18;24;10;3UTR;;0;0
mmu-miR-132-3p;XM_006497197;Gpatch2;3981;3998;1.0;-21.4;1;0.0003598139;0.5;0.0;0.0;-6.479.180.412.342.140;16;17;16;3UTR;;0;0
